100,40,0
"[14.145105407390286, 107.28478617490092]","[52.44502678357452, 125.22549658660141]","[0, 108]","[10, 100]","[20, 97]","[30, 101]","[40, 110]","[50, 101]","[60, 98]","[70, 119]"
"[14.654180837437044, 102.30546578421519]","[53.044930064438056, 119.25069435360355]","[0, 111]","[10, 98]","[20, 95]","[30, 96]","[40, 111]","[50, 101]","[60, 97]","[70, 113]"
"[14.429707745774087, 103.28295316332299]","[52.22474387743943, 126.20436914150238]","[0, 104]","[10, 97]","[20, 100]","[30, 97]","[40, 109]","[50, 100]","[60, 97]","[70, 120]"
"[14.692990963623032, 103.322301446657]","[52.079446572586015, 130.22271793079233]","[0, 111]","[10, 100]","[20, 97]","[30, 97]","[40, 113]","[50, 101]","[60, 98]","[70, 124]"
"[14.467866160239483, 103.2886989252545]","[52.56287077132415, 123.22235631810271]","[0, 105]","[10, 100]","[20, 97]","[30, 97]","[40, 108]","[50, 103]","[60, 96]","[70, 117]"
"[14.247673348477951, 105.27804446066953]","[52.167369002371174, 127.20613101732893]","[0, 109]","[10, 96]","[20, 97]","[30, 99]","[40, 110]","[50, 98]","[60, 99]","[70, 121]"
"[14.802825065184928, 102.32765118491086]","[53.16227074479291, 119.26731896413793]","[0, 108]","[10, 99]","[20, 101]","[30, 96]","[40, 113]","[50, 99]","[60, 100]","[70, 113]"
"[14.467866160239483, 103.2886989252545]","[52.34663686462647, 126.22147631100943]","[0, 108]","[10, 97]","[20, 97]","[30, 97]","[40, 111]","[50, 99]","[60, 99]","[70, 120]"
"[14.546441685570317, 104.31150493354039]","[52.546184156654185, 126.24922500764292]","[0, 111]","[10, 101]","[20, 95]","[30, 98]","[40, 114]","[50, 103]","[60, 97]","[70, 120]"
"[14.35750112916052, 104.28333059458954]","[52.66290407482874, 122.22654214659988]","[0, 109]","[10, 99]","[20, 94]","[30, 98]","[40, 109]","[50, 100]","[60, 98]","[70, 116]"
"[14.329073112292987, 106.3011036107691]","[52.40471521454362, 125.21983864303142]","[0, 108]","[10, 99]","[20, 100]","[30, 100]","[40, 111]","[50, 101]","[60, 96]","[70, 119]"
"[14.075685128397287, 108.2853578611168]","[51.998397296379515, 130.21153987512182]","[0, 106]","[10, 104]","[20, 96]","[30, 102]","[40, 110]","[50, 101]","[60, 99]","[70, 124]"
"[14.099694941512858, 106.26703477412937]","[52.28910881301802, 127.22313796391232]","[0, 106]","[10, 99]","[20, 96]","[30, 100]","[40, 110]","[50, 102]","[60, 98]","[70, 121]"
"[14.69437768011493, 104.33331406535339]","[52.167369002371174, 127.20613101732893]","[0, 112]","[10, 101]","[20, 98]","[30, 98]","[40, 112]","[50, 100]","[60, 95]","[70, 121]"
"[14.296531839783464, 107.30705283395989]","[52.82007738204865, 124.26806807890856]","[0, 114]","[10, 99]","[20, 96]","[30, 101]","[40, 114]","[50, 105]","[60, 97]","[70, 118]"
"[14.362115164214318, 105.29510463838659]","[52.62263815110859, 122.22082302376117]","[0, 106]","[10, 100]","[20, 99]","[30, 99]","[40, 111]","[50, 97]","[60, 98]","[70, 116]"
"[14.362115164214318, 105.29510463838659]","[52.506654280424534, 126.2437537322156]","[0, 106]","[10, 100]","[20, 99]","[30, 99]","[40, 111]","[50, 101]","[60, 101]","[70, 120]"
"[14.362115164214318, 105.29510463838659]","[52.208124333160704, 127.21183719585635]","[0, 108]","[10, 100]","[20, 97]","[30, 99]","[40, 107]","[50, 102]","[60, 99]","[70, 121]"
"[14.324151685971653, 105.28946002675737]","[52.10426217000195, 131.2354565453035]","[0, 109]","[10, 99]","[20, 96]","[30, 99]","[40, 112]","[50, 104]","[60, 99]","[70, 125]"
"[14.286004508358587, 105.28377736258243]","[52.66290407482874, 122.22654214659988]","[0, 106]","[10, 100]","[20, 97]","[30, 99]","[40, 110]","[50, 98]","[60, 99]","[70, 116]"
"[13.75360229745485, 107.22619578091239]","[52.31230199022419, 128.23590699604745]","[0, 98]","[10, 101]","[20, 96]","[30, 101]","[40, 114]","[50, 102]","[60, 97]","[70, 122]"
"[14.839524146623493, 103.34390389815326]","[52.36939833388557, 127.2342901025514]","[0, 113]","[10, 101]","[20, 98]","[30, 97]","[40, 113]","[50, 100]","[60, 99]","[70, 121]"
"[14.467866160239483, 103.2886989252545]","[52.24872063087771, 127.21750893926249]","[0, 107]","[10, 100]","[20, 95]","[30, 97]","[40, 111]","[50, 101]","[60, 97]","[70, 121]"
"[14.021753112643784, 106.2553458768403]","[52.503680193310835, 124.22391593489078]","[0, 102]","[10, 97]","[20, 100]","[30, 100]","[40, 111]","[50, 99]","[60, 98]","[70, 118]"
"[14.124646730524926, 104.24814463856681]","[52.35210588170985, 128.24139096734433]","[0, 101]","[10, 99]","[20, 96]","[30, 98]","[40, 113]","[50, 101]","[60, 100]","[70, 122]"
"[14.425744461618049, 102.27093971998902]","[52.88269135929847, 121.247681164748]","[0, 106]","[10, 98]","[20, 94]","[30, 96]","[40, 112]","[50, 100]","[60, 98]","[70, 115]"
"[14.618671801562744, 103.31126422467722]","[52.70275526893015, 124.2517920476909]","[0, 105]","[10, 104]","[20, 97]","[30, 97]","[40, 115]","[50, 100]","[60, 98]","[70, 118]"
"[14.620761959552187, 104.32248816560343]","[52.56287077132415, 123.22235631810271]","[0, 109]","[10, 101]","[20, 99]","[30, 98]","[40, 109]","[50, 101]","[60, 97]","[70, 117]"
"[13.620428292784142, 106.19421891578727]","[52.40471521454362, 125.21983864303142]","[0, 97]","[10, 97]","[20, 95]","[30, 100]","[40, 111]","[50, 97]","[60, 100]","[70, 119]"
"[14.296531839783464, 107.30705283395989]","[52.40471521454362, 125.21983864303142]","[0, 111]","[10, 102]","[20, 96]","[30, 101]","[40, 108]","[50, 102]","[60, 98]","[70, 119]"
"[14.35750112916052, 104.28333059458954]","[52.546184156654185, 126.24922500764292]","[0, 110]","[10, 98]","[20, 94]","[30, 98]","[40, 114]","[50, 98]","[60, 102]","[70, 120]"
"[14.247673348477951, 105.27804446066953]","[52.44502678357452, 125.22549658660141]","[0, 103]","[10, 100]","[20, 99]","[30, 99]","[40, 111]","[50, 97]","[60, 101]","[70, 119]"
"[14.395652140937608, 104.28905466211161]","[52.68301031054204, 123.23929574761866]","[0, 108]","[10, 99]","[20, 96]","[30, 98]","[40, 114]","[50, 98]","[60, 98]","[70, 117]"
"[14.099694941512858, 106.26703477412937]","[52.36939833388557, 127.2342901025514]","[0, 108]","[10, 98]","[20, 95]","[30, 100]","[40, 113]","[50, 101]","[60, 98]","[70, 121]"
"[19.083634920805387, 105.88878779901363]","[52.23214254449565, 128.22482486333732]","[10, 98]","[20, 94]","[30, 99]","[40, 112]","[50, 101]","[60, 98]","[70, 122]"
"[14.766606391544787, 103.33318023295247]","[51.95763078875972, 130.20589620958208]","[0, 110]","[10, 102]","[20, 98]","[30, 97]","[40, 112]","[50, 100]","[60, 97]","[70, 124]"
"[14.692990963623032, 103.322301446657]","[52.18374397366084, 126.19858915740878]","[0, 111]","[10, 100]","[20, 97]","[30, 97]","[40, 110]","[50, 98]","[60, 97]","[70, 120]"
"[14.138386136904437, 106.27281720977993]","[52.54386218532141, 124.22956877220106]","[0, 103]","[10, 102]","[20, 97]","[30, 100]","[40, 114]","[50, 97]","[60, 98]","[70, 118]"
"[14.045499588817577, 104.23606045254388]","[52.566912136082436, 127.2615018901739]","[0, 101]","[10, 95]","[20, 98]","[30, 98]","[40, 115]","[50, 102]","[60, 100]","[70, 121]"
"[14.329073112292987, 106.3011036107691]","[52.503680193310835, 124.22391593489078]","[0, 107]","[10, 103]","[20, 97]","[30, 100]","[40, 113]","[50, 99]","[60, 96]","[70, 118]"
"[14.247673348477951, 105.27804446066953]","[52.01334476172505, 129.20403535790751]","[0, 103]","[10, 101]","[20, 98]","[30, 99]","[40, 112]","[50, 97]","[60, 99]","[70, 123]"
"[14.620761959552187, 104.32248816560343]","[52.78116600935931, 124.26268247555774]","[0, 108]","[10, 103]","[20, 98]","[30, 98]","[40, 112]","[50, 104]","[60, 99]","[70, 118]"
"[14.505840365269066, 103.29440212891534]","[52.58557526435372, 126.254663155303]","[0, 104]","[10, 101]","[20, 98]","[30, 97]","[40, 114]","[50, 100]","[60, 101]","[70, 120]"
"[14.54363088982863, 103.30006390037889]","[52.52511294761758, 125.2366992666605]","[0, 104]","[10, 101]","[20, 99]","[30, 97]","[40, 111]","[50, 100]","[60, 100]","[70, 119]"
"[14.319162458621237, 104.27757863840837]","[52.58385609186771, 124.23518191590304]","[0, 106]","[10, 99]","[20, 96]","[30, 98]","[40, 111]","[50, 101]","[60, 98]","[70, 118]"
"[14.253343788452622, 106.28991060741427]","[52.11052428753377, 128.20791380101096]","[0, 108]","[10, 99]","[20, 98]","[30, 100]","[40, 110]","[50, 102]","[60, 96]","[70, 122]"
"[14.209159105654537, 105.27227477615071]","[52.09156206521089, 124.16517365256766]","[0, 107]","[10, 99]","[20, 95]","[30, 99]","[40, 105]","[50, 96]","[60, 97]","[70, 118]"
"[14.176891245998975, 106.27855723949196]","[52.503680193310835, 124.22391593489078]","[0, 107]","[10, 99]","[20, 97]","[30, 100]","[40, 111]","[50, 99]","[60, 98]","[70, 118]"
"[13.982501194162815, 106.24943403146746]","[52.72268555127959, 123.24486523876888]","[0, 104]","[10, 98]","[20, 96]","[30, 100]","[40, 112]","[50, 99]","[60, 100]","[70, 117]"
"[14.029631353319285, 107.26765877193368]","[52.1353442001298, 129.22096026934605]","[0, 107]","[10, 101]","[20, 94]","[30, 101]","[40, 112]","[50, 99]","[60, 100]","[70, 123]"
"[13.998911341202094, 108.27403996081419]","[52.34663686462647, 126.22147631100943]","[0, 107]","[10, 101]","[20, 96]","[30, 102]","[40, 112]","[50, 99]","[60, 98]","[70, 120]"
"[14.28063861801552, 104.27178033708034]","[52.64391015096562, 125.25321752323353]","[0, 107]","[10, 98]","[20, 95]","[30, 98]","[40, 114]","[50, 100]","[60, 100]","[70, 119]"
"[14.352825826958428, 103.27133384528004]","[52.6236617248925, 124.24075564936523]","[0, 102]","[10, 99]","[20, 98]","[30, 97]","[40, 109]","[50, 100]","[60, 102]","[70, 118]"
"[14.80315296963613, 103.33856333264312]","[52.9006876556877, 122.26003443500144]","[0, 109]","[10, 102]","[20, 100]","[30, 97]","[40, 110]","[50, 103]","[60, 100]","[70, 116]"
"[14.399892606925881, 105.30070832343742]","[52.62476518880103, 126.26006391210905]","[0, 112]","[10, 99]","[20, 95]","[30, 99]","[40, 113]","[50, 103]","[60, 100]","[70, 120]"
"[14.131569998275525, 105.26060720402991]","[52.60311266643128, 123.22804422338551]","[0, 102]","[10, 99]","[20, 98]","[30, 99]","[40, 112]","[50, 97]","[60, 99]","[70, 117]"
"[14.659395020198794, 105.33882579141081]","[52.34663686462647, 126.22147631100943]","[0, 116]","[10, 99]","[20, 98]","[30, 99]","[40, 111]","[50, 98]","[60, 100]","[70, 120]"
"[14.092489268563003, 105.25470746890922]","[52.80150461561795, 123.25589117385067]","[0, 103]","[10, 104]","[20, 91]","[30, 99]","[40, 115]","[50, 100]","[60, 98]","[70, 117]"
"[14.546441685570317, 104.31150493354039]","[52.44108246859267, 123.20506045851893]","[0, 110]","[10, 102]","[20, 95]","[30, 98]","[40, 110]","[50, 97]","[60, 97]","[70, 117]"
"[14.05321413806236, 105.24876540386008]","[52.28910881301802, 127.22313796391232]","[0, 103]","[10, 98]","[20, 96]","[30, 99]","[40, 108]","[50, 102]","[60, 100]","[70, 121]"
"[14.467866160239483, 103.2886989252545]","[52.60449055282899, 125.24774991980709]","[0, 106]","[10, 99]","[20, 97]","[30, 97]","[40, 113]","[50, 101]","[60, 99]","[70, 119]"
"[14.583692203313433, 104.31701664975475]","[52.18374397366084, 126.19858915740878]","[0, 112]","[10, 100]","[20, 96]","[30, 98]","[40, 111]","[50, 96]","[60, 98]","[70, 120]"
"[14.158259923996708, 109.30801327567858]","[52.6236617248925, 124.24075564936523]","[0, 115]","[10, 98]","[20, 98]","[30, 103]","[40, 111]","[50, 102]","[60, 98]","[70, 118]"
"[14.839540395195838, 102.33309782858952]","[52.88269135929847, 121.247681164748]","[0, 107]","[10, 102]","[20, 100]","[30, 96]","[40, 111]","[50, 101]","[60, 98]","[70, 115]"
"[14.324151685971653, 105.28946002675737]","[52.36939833388557, 127.2342901025514]","[0, 109]","[10, 99]","[20, 96]","[30, 99]","[40, 112]","[50, 98]","[60, 102]","[70, 121]"
"[14.247673348477951, 105.27804446066953]","[52.54386218532141, 124.22956877220106]","[0, 107]","[10, 96]","[20, 99]","[30, 99]","[40, 110]","[50, 101]","[60, 98]","[70, 118]"
"[14.395652140937608, 104.28905466211161]","[52.2722908622615, 128.23038184705334]","[0, 106]","[10, 101]","[20, 96]","[30, 98]","[40, 113]","[50, 99]","[60, 100]","[70, 122]"
"[14.616570250717503, 102.29981716503113]","[52.26556693604255, 126.21011205523696]","[0, 108]","[10, 99]","[20, 96]","[30, 96]","[40, 111]","[50, 98]","[60, 98]","[70, 120]"
"[14.655921427908488, 103.31680246770208]","[52.4269910033218, 126.23268952925491]","[0, 110]","[10, 102]","[20, 95]","[30, 97]","[40, 112]","[50, 101]","[60, 98]","[70, 120]"
"[14.433623277427989, 104.29472886936279]","[52.24872063087771, 127.21750893926249]","[0, 109]","[10, 97]","[20, 98]","[30, 98]","[40, 110]","[50, 101]","[60, 98]","[70, 121]"
"[14.28063861801552, 104.27178033708034]","[52.05422066101299, 129.20971907061488]","[0, 103]","[10, 101]","[20, 96]","[30, 98]","[40, 111]","[50, 100]","[60, 98]","[70, 123]"
"[14.474917657358503, 105.31179571621863]","[52.54386218532141, 124.22956877220106]","[0, 109]","[10, 102]","[20, 97]","[30, 99]","[40, 111]","[50, 99]","[60, 99]","[70, 118]"
"[14.54363088982863, 103.30006390037889]","[52.26556693604255, 126.21011205523696]","[0, 108]","[10, 98]","[20, 98]","[30, 97]","[40, 109]","[50, 98]","[60, 100]","[70, 120]"
"[14.655921427908488, 103.31680246770208]","[52.06961173293562, 128.20219842004096]","[0, 111]","[10, 100]","[20, 96]","[30, 97]","[40, 109]","[50, 99]","[60, 99]","[70, 122]"
"[14.170458317990168, 105.26646330239586]","[52.506654280424534, 126.2437537322156]","[0, 107]","[10, 97]","[20, 96]","[30, 99]","[40, 109]","[50, 103]","[60, 101]","[70, 120]"
"[14.437496976849996, 105.3062725635046]","[52.329354753455604, 127.22873379712615]","[0, 111]","[10, 102]","[20, 94]","[30, 99]","[40, 113]","[50, 100]","[60, 98]","[70, 121]"
"[14.467866160239483, 103.2886989252545]","[52.506654280424534, 126.2437537322156]","[0, 105]","[10, 100]","[20, 97]","[30, 97]","[40, 113]","[50, 102]","[60, 98]","[70, 120]"
"[14.404085133738876, 106.31213451931218]","[52.34663686462647, 126.22147631100943]","[0, 112]","[10, 99]","[20, 98]","[30, 100]","[40, 111]","[50, 100]","[60, 98]","[70, 120]"
"[14.013755988645892, 105.24277886373751]","[52.01334476172505, 129.20403535790751]","[0, 103]","[10, 99]","[20, 94]","[30, 99]","[40, 108]","[50, 101]","[60, 99]","[70, 123]"
"[14.581241935722666, 103.30568434206442]","[52.46692297018031, 126.23824310690321]","[0, 107]","[10, 101]","[20, 97]","[30, 97]","[40, 111]","[50, 104]","[60, 97]","[70, 120]"
"[14.429707745774087, 103.28295316332299]","[52.23937568534648, 130.24462580772865]","[0, 105]","[10, 97]","[20, 99]","[30, 97]","[40, 114]","[50, 102]","[60, 100]","[70, 124]"
"[14.691609688834877, 102.31107322875376]","[52.546184156654185, 126.24922500764292]","[0, 110]","[10, 99]","[20, 96]","[30, 96]","[40, 110]","[50, 105]","[60, 99]","[70, 120]"
"[14.509017912123428, 104.3059532841905]","[52.503680193310835, 124.22391593489078]","[0, 109]","[10, 100]","[20, 97]","[30, 98]","[40, 110]","[50, 100]","[60, 98]","[70, 118]"
"[14.690234107168909, 101.29962276500744]","[52.56487283147206, 125.24224070767646]","[0, 106]","[10, 99]","[20, 97]","[30, 95]","[40, 114]","[50, 100]","[60, 98]","[70, 119]"
"[14.727845160769702, 101.30529990393765]","[51.75088069135299, 130.1770799533956]","[0, 107]","[10, 102]","[20, 94]","[30, 95]","[40, 110]","[50, 99]","[60, 95]","[70, 124]"
"[14.18322885621822, 107.29040619427698]","[52.11052428753377, 128.20791380101096]","[0, 108]","[10, 101]","[20, 97]","[30, 101]","[40, 109]","[50, 100]","[60, 99]","[70, 122]"
"[14.433623277427989, 104.29472886936279]","[52.364212023198235, 125.21414250008421]","[0, 108]","[10, 100]","[20, 96]","[30, 98]","[40, 110]","[50, 98]","[60, 99]","[70, 119]"
"[14.437496976849996, 105.3062725635046]","[52.299990821501744, 124.19505701629058]","[0, 107]","[10, 101]","[20, 99]","[30, 99]","[40, 104]","[50, 101]","[60, 98]","[70, 118]"
"[14.512165870178794, 105.31728010736747]","[52.503680193310835, 124.22391593489078]","[0, 112]","[10, 100]","[20, 97]","[30, 99]","[40, 106]","[50, 103]","[60, 99]","[70, 118]"
"[14.583692203313433, 104.31701664975475]","[51.88970912682669, 129.186763431184]","[0, 109]","[10, 99]","[20, 100]","[30, 98]","[40, 110]","[50, 98]","[60, 97]","[70, 123]"
"[14.253343788452622, 106.28991060741427]","[52.858849432915065, 124.2734221761812]","[0, 109]","[10, 100]","[20, 96]","[30, 100]","[40, 113]","[50, 103]","[60, 101]","[70, 118]"
"[14.581241935722666, 103.30568434206442]","[52.58217511016624, 122.21506402851031]","[0, 105]","[10, 103]","[20, 97]","[30, 97]","[40, 109]","[50, 98]","[60, 98]","[70, 116]"
"[14.352825826958428, 103.27133384528004]","[53.0337546746694, 123.28807496313874]","[0, 103]","[10, 100]","[20, 96]","[30, 97]","[40, 113]","[50, 105]","[60, 101]","[70, 117]"
"[14.209159105654537, 105.27227477615071]","[52.80150461561795, 123.25589117385067]","[0, 106]","[10, 100]","[20, 95]","[30, 99]","[40, 112]","[50, 102]","[60, 99]","[70, 117]"
"[14.395652140937608, 104.28905466211161]","[52.86151400263059, 122.2545496607812]","[0, 109]","[10, 100]","[20, 94]","[30, 98]","[40, 111]","[50, 101]","[60, 100]","[70, 116]"
"[14.692990963623032, 103.322301446657]","[52.92208416737564, 121.25323612173985]","[0, 110]","[10, 99]","[20, 99]","[30, 97]","[40, 111]","[50, 106]","[60, 94]","[70, 115]"
"[14.730925968996702, 104.3386705203904]","[52.40923697366854, 127.23980336312212]","[0, 114]","[10, 100]","[20, 98]","[30, 98]","[40, 112]","[50, 99]","[60, 102]","[70, 121]"
"[14.399892606925881, 105.30070832343742]","[52.208124333160704, 127.21183719585635]","[0, 109]","[10, 101]","[20, 96]","[30, 99]","[40, 110]","[50, 100]","[60, 98]","[70, 121]"
"[14.163931712644583, 104.25411953915697]","[52.44502678357452, 125.22549658660141]","[0, 106]","[10, 98]","[20, 93]","[30, 98]","[40, 110]","[50, 100]","[60, 99]","[70, 119]"
"[14.06830895319561, 107.2734064138667]","[52.25870757402038, 124.18916634656136]","[0, 105]","[10, 100]","[20, 98]","[30, 101]","[40, 108]","[50, 98]","[60, 96]","[70, 118]"
"[14.247673348477951, 105.27804446066953]","[53.00034282487716, 121.26423668561773]","[0, 107]","[10, 98]","[20, 97]","[30, 99]","[40, 111]","[50, 103]","[60, 99]","[70, 115]"
"[14.221178672324674, 107.2959985133873]","[52.11052428753377, 128.20791380101096]","[0, 111]","[10, 101]","[20, 95]","[30, 101]","[40, 110]","[50, 100]","[60, 98]","[70, 122]"
"[14.06830895319561, 107.2734064138667]","[52.15122675707719, 128.2135866273326]","[0, 106]","[10, 101]","[20, 96]","[30, 101]","[40, 110]","[50, 100]","[60, 99]","[70, 122]"
"[15.091726325533745, 102.37014119773299]","[52.208124333160704, 127.21183719585635]","[0, 116]","[10, 101]","[20, 99]","[30, 96]","[40, 113]","[50, 100]","[60, 95]","[70, 121]"
"[14.433623277427989, 104.29472886936279]","[52.4269910033218, 126.23268952925491]","[0, 109]","[10, 99]","[20, 96]","[30, 98]","[40, 112]","[50, 101]","[60, 98]","[70, 120]"
"[14.203019475185723, 104.26004846596487]","[52.18374397366084, 126.19858915740878]","[0, 105]","[10, 98]","[20, 95]","[30, 98]","[40, 107]","[50, 99]","[60, 99]","[70, 120]"
"[14.362115164214318, 105.29510463838659]","[52.80150461561795, 123.25589117385067]","[0, 112]","[10, 101]","[20, 92]","[30, 99]","[40, 112]","[50, 101]","[60, 100]","[70, 117]"
"[14.029631353319285, 107.26765877193368]","[52.48843541524855, 127.25072741890276]","[0, 105]","[10, 99]","[20, 98]","[30, 101]","[40, 114]","[50, 101]","[60, 100]","[70, 121]"
"[14.131569998275525, 105.26060720402991]","[52.1353442001298, 129.22096026934605]","[0, 101]","[10, 101]","[20, 97]","[30, 99]","[40, 111]","[50, 103]","[60, 97]","[70, 123]"
"[14.28063861801552, 104.27178033708034]","[51.84812380168087, 129.18092694347212]","[0, 107]","[10, 96]","[20, 97]","[30, 98]","[40, 109]","[50, 98]","[60, 97]","[70, 123]"
"[14.319162458621237, 104.27757863840837]","[52.663309334361486, 124.2462935096548]","[0, 108]","[10, 98]","[20, 95]","[30, 98]","[40, 113]","[50, 100]","[60, 99]","[70, 118]"
"[14.124646730524926, 104.24814463856681]","[53.061552885378724, 120.26300997873007]","[0, 102]","[10, 98]","[20, 96]","[30, 98]","[40, 113]","[50, 101]","[60, 98]","[70, 114]"
"[14.092489268563003, 105.25470746890922]","[52.4269910033218, 126.23268952925491]","[0, 103]","[10, 98]","[20, 97]","[30, 99]","[40, 112]","[50, 102]","[60, 97]","[70, 120]"
"[14.362115164214318, 105.29510463838659]","[51.75259741376473, 133.20598634921626]","[0, 106]","[10, 101]","[20, 98]","[30, 99]","[40, 113]","[50, 101]","[60, 97]","[70, 127]"
"[14.505840365269066, 103.29440212891534]","[52.2722908622615, 128.23038184705334]","[0, 105]","[10, 101]","[20, 97]","[30, 97]","[40, 111]","[50, 100]","[60, 101]","[70, 122]"
"[14.655921427908488, 103.31680246770208]","[52.6236617248925, 124.24075564936523]","[0, 110]","[10, 102]","[20, 95]","[30, 97]","[40, 110]","[50, 101]","[60, 100]","[70, 118]"
"[14.429707745774087, 103.28295316332299]","[52.52511294761758, 125.2366992666605]","[0, 108]","[10, 96]","[20, 97]","[30, 97]","[40, 113]","[50, 99]","[60, 99]","[70, 119]"
"[14.085173405610153, 104.24212586181642]","[52.00241769858133, 127.18289613248082]","[0, 106]","[10, 95]","[20, 94]","[30, 98]","[40, 108]","[50, 99]","[60, 96]","[70, 121]"
"[14.467866160239483, 103.2886989252545]","[52.36939833388557, 127.2342901025514]","[0, 107]","[10, 99]","[20, 96]","[30, 97]","[40, 112]","[50, 101]","[60, 99]","[70, 121]"
"[14.060818977821752, 106.26121120920878]","[52.329354753455604, 127.22873379712615]","[0, 106]","[10, 98]","[20, 96]","[30, 100]","[40, 111]","[50, 101]","[60, 99]","[70, 121]"
"[14.06830895319561, 107.2734064138667]","[52.38691727241955, 126.22710379300588]","[0, 111]","[10, 99]","[20, 93]","[30, 101]","[40, 111]","[50, 100]","[60, 99]","[70, 120]"
"[14.391360579918773, 103.27717033201327]","[52.40923697366854, 127.23980336312212]","[0, 105]","[10, 97]","[20, 98]","[30, 97]","[40, 114]","[50, 99]","[60, 100]","[70, 121]"
"[14.247673348477951, 105.27804446066953]","[52.64314819615534, 123.23368947302959]","[0, 106]","[10, 99]","[20, 97]","[30, 99]","[40, 110]","[50, 100]","[60, 99]","[70, 117]"
"[14.586129846944345, 105.32812917860132]","[52.6236617248925, 124.24075564936523]","[0, 114]","[10, 102]","[20, 95]","[30, 99]","[40, 110]","[50, 101]","[60, 100]","[70, 118]"
"[14.618671801562744, 103.31126422467722]","[52.87962643126966, 123.26676482826127]","[0, 109]","[10, 99]","[20, 98]","[30, 97]","[40, 113]","[50, 102]","[60, 100]","[70, 117]"
"[15.062681166566401, 99.33317188669439]","[52.64391015096562, 125.25321752323353]","[0, 104]","[10, 101]","[20, 101]","[30, 93]","[40, 113]","[50, 101]","[60, 100]","[70, 119]"
"[14.319162458621237, 104.27757863840837]","[52.64314819615534, 123.23368947302959]","[0, 106]","[10, 99]","[20, 96]","[30, 98]","[40, 110]","[50, 99]","[60, 100]","[70, 117]"
